Ppd_D1,NLP3_3B,Plant_height_[cm],Spike_length_[cm],Spikelets_per_spike,Tiller_number,Internode_1_length_[cm],Internode_2_length_[cm],Internode_3_length_[cm],Internode_4_length_[cm],Internode_5_length_[cm],Internode_6_length_[cm],Spike_weight_[g],Culm_weight_[g],Number_of_grains_per_spike,Grain_weight_per_spike_[g],Grain_weight_per_plant_[ln(g)],Thousand_kernel_weight_[g],Time_before_heading_[days],Time_before_anthesis_[days],Spike_density,Grains_in_spikelet,Internode_number,Harvest_index
bb,AA,62.0,7.5,17.0,3.0,24.5,17.5,8.5,5.0,,,1.22,0.46,22.0,0.92,0.6626879730752367,41.81818181818182,52.0,54,22.66666666666667,1.294117647058824,4.0,0.5476190476190477
bb,AA,68.5,8.5,17.0,3.0,30.5,14.0,10.0,5.0,1.5,,1.76,0.6,36.0,1.4,1.075002423028976,38.88888888888889,52.0,54,20.0,2.117647058823529,5.0,0.5932203389830508
bb,AA,65.5,8.0,16.0,2.0,29.0,12.5,9.0,5.5,2.0,,1.69,0.66,29.0,1.19,0.3576744442718159,41.03448275862069,52.0,54,20.0,1.8125,5.0,0.5063829787234042
bb,AA,71.5,7.5,15.0,2.0,25.0,19.0,10.5,7.0,3.5,,1.51,0.53,29.0,1.15,0.5596157879354227,39.6551724137931,52.0,54,20.0,1.933333333333333,5.0,0.5637254901960784
bb,AA,62.5,7.0,16.0,1.0,23.5,15.0,9.0,6.0,2.5,,1.13,0.51,19.0,0.82,-0.1984509387238383,43.1578947368421,52.0,54,22.85714285714286,1.1875,5.0,0.5
bb,AA,65.5,7.5,16.0,1.0,29.0,15.5,8.5,5.5,,,1.13,0.55,17.0,0.71,-0.342490308946776,41.76470588235294,52.0,54,21.33333333333333,1.0625,4.0,0.4226190476190476
bb,AA,71.0,7.5,16.0,1.0,30.0,18.5,10.0,6.0,,,1.86,0.65,33.0,1.42,0.3506568716131693,43.03030303030303,52.0,54,21.33333333333333,2.0625,4.0,0.5657370517928286
bb,AA,48.5,6.0,,1.0,22.0,10.5,6.0,4.0,,,1.17,0.38,29.0,0.82,-0.1984509387238383,28.27586206896552,52.0,54,,,4.0,0.5290322580645161
bb,AA,63.5,7.0,17.0,4.0,21.5,13.5,9.0,,5.0,,1.16,0.51,20.0,0.79,0.8712933659434193,39.5,52.0,54,24.28571428571428,1.176470588235294,5.0,0.4730538922155689
bb,AA,69.0,8.0,18.0,3.0,25.0,19.5,10.0,6.0,1.0,,1.49,0.66,26.0,1.13,0.7080357930536959,43.46153846153846,52.0,54,22.5,1.444444444444444,5.0,0.5255813953488372
bb,AA,69.0,6.0,14.0,2.0,28.0,19.0,9.0,5.0,3.0,,0.91,0.5,18.0,0.69,0.5423242908253617,38.33333333333334,52.0,54,23.33333333333333,1.285714285714286,5.0,0.4893617021276595
bb,AA,63.5,8.5,18.0,4.0,26.0,16.0,9.0,4.5,,,1.5,0.53,27.0,1.16,0.9783261227936078,42.96296296296296,52.0,54,21.17647058823529,1.5,4.0,0.5714285714285713
bb,AA,73.0,7.0,17.0,2.0,25.5,18.5,9.5,7.5,4.5,,1.39,0.59,25.0,1.03,0.3364722366212129,41.2,52.0,54,24.28571428571428,1.470588235294118,5.0,0.5202020202020202
bb,AA,64.0,7.0,14.0,3.0,24.5,17.5,7.5,5.0,2.5,,1.15,0.56,18.0,0.81,0.4946962418361071,45.0,52.0,54,20.0,1.285714285714286,5.0,0.4736842105263158
bb,AA,62.0,7.0,14.0,,26.5,16.5,7.0,5.5,,,1.16,0.56,21.0,0.82,1.247032293786383,39.04761904761905,52.0,54,20.0,1.5,4.0,0.4767441860465116
bb,AA,64.0,8.5,16.0,4.0,31.5,9.5,9.0,6.0,,,1.03,,30.0,1.27,1.258460989610006,42.33333333333334,52.0,54,18.82352941176471,1.875,4.0,
bb,HG,61.0,6.5,16.0,1.0,27.0,14.5,10.0,3.5,,,1.49,0.53,34.0,1.08,0.0769610411361284,31.76470588235294,56.0,64,24.61538461538462,2.125,4.0,0.5346534653465347
bb,HG,55.0,7.0,15.0,1.0,25.0,11.0,9.0,3.5,,,1.72,0.48,39.0,1.37,0.3148107398400336,35.12820512820513,56.0,64,21.42857142857143,2.6,4.0,0.6227272727272727
bb,HG,60.5,5.0,,2.0,26.0,13.5,8.0,4.5,3.5,,0.42,0.33,12.0,0.29,-0.616186139423817,,56.0,64,,,5.0,
bb,HG,55.5,5.5,,2.0,26.5,11.0,6.5,4.0,2.0,,1.06,0.32,26.0,0.85,0.378436435720245,32.69230769230769,56.0,64,,,5.0,0.6159420289855072
bb,HG,66.0,5.5,14.0,2.0,29.5,17.5,7.0,5.0,2.0,,1.05,0.42,24.0,0.8,0.04879016416943205,33.33333333333334,56.0,64,25.45454545454545,1.714285714285714,5.0,0.54421768707483
bb,HG,58.0,5.5,,1.0,25.5,12.0,8.5,,3.0,1.0,0.91,0.32,20.0,0.66,-0.4155154439616658,33.0,56.0,64,,,6.0,0.5365853658536586
bb,HG,50.0,5.5,14.0,1.0,24.0,9.0,8.0,4.0,0.5,,0.88,0.29,18.0,0.61,-0.4942963218147801,33.88888888888889,56.0,64,25.45454545454545,1.285714285714286,5.0,0.5213675213675214
bb,HG,44.0,,,1.0,21.0,10.5,,3.5,0.5,,0.18,,6.0,0.12,,,56.0,64,,,5.0,
bb,HG,45.5,6.0,14.0,1.0,14.5,9.0,9.5,5.0,1.5,,1.29,0.42,30.0,0.78,-0.2484613592984996,26.0,56.0,64,23.33333333333333,2.142857142857143,5.0,0.456140350877193
bb,HG,57.5,6.0,17.0,1.0,20.0,13.5,11.0,5.5,1.5,,1.29,0.43,33.0,1.0,0.0,30.3030303030303,56.0,64,,1.941176470588235,5.0,0.5813953488372093
bb,GG,58.0,6.5,16.0,,18.0,12.0,11.0,6.5,3.5,,1.8,0.48,37.0,1.37,1.528227857008557,37.02702702702702,56.0,64,24.61538461538462,2.3125,5.0,0.6008771929824561
bb,HG,52.0,5.5,14.0,1.0,23.0,12.5,7.5,4.0,,,0.9,0.32,24.0,0.72,-0.3285040669720361,30.0,56.0,64,25.45454545454545,1.714285714285714,4.0,0.5901639344262295
bb,HG,63.0,7.0,18.0,,23.0,15.5,10.0,6.0,1.5,,2.05,0.56,39.0,1.54,1.499623046426894,39.48717948717949,56.0,64,,2.166666666666667,5.0,0.5900383141762453
bb,HG,63.0,6.5,17.0,1.0,22.0,15.0,9.5,6.0,3.5,,1.43,0.44,32.0,1.07,0.06765864847381486,33.4375,56.0,64,,1.882352941176471,5.0,0.572192513368984
bb,HG,61.5,7.0,16.0,1.0,25.0,15.5,9.0,5.0,,,1.86,0.58,37.0,1.44,0.3646431135879092,38.91891891891892,56.0,64,22.85714285714286,2.3125,4.0,0.5901639344262295
bb,HG,49.0,5.5,16.0,1.0,17.5,12.0,7.5,6.5,,,0.72,0.22,17.0,0.49,-0.7133498878774648,28.82352941176471,56.0,64,,1.0625,4.0,0.5212765957446809
bb,HG,49.5,6.0,16.0,1.0,20.0,13.0,6.5,4.0,,,0.85,0.25,15.0,0.52,-0.6539264674066639,34.66666666666666,56.0,64,,0.9375,4.0,0.4727272727272727
bb,HG,66.5,6.5,16.0,4.0,23.5,16.0,9.0,7.5,4.0,,1.93,0.63,37.0,1.51,1.477048724388355,40.81081081081081,56.0,64,24.61538461538462,2.3125,5.0,0.58984375
bb,HG,57.5,6.0,16.0,4.0,24.5,14.5,8.0,4.0,,,1.65,0.53,37.0,1.22,1.305626458052436,32.97297297297298,56.0,64,,2.3125,4.0,0.5596330275229359
bb,HG,54.0,6.5,17.0,1.0,19.5,13.5,9.5,5.5,,,1.32,0.38,28.0,0.99,-0.01005033585350145,35.35714285714285,56.0,64,,1.647058823529412,4.0,0.5823529411764705
bb,HG,49.0,5.5,15.0,1.0,16.5,11.0,8.0,5.5,2.0,,0.88,0.27,22.0,0.71,-0.342490308946776,32.27272727272727,56.0,64,,1.466666666666667,5.0,0.6173913043478261
bb,AA,53.0,6.0,15.0,1.0,17.5,14.0,10.5,7.5,3.5,,1.64,0.66,30.0,1.16,0.1484200051182732,38.66666666666666,56.0,64,25.0,2.0,5.0,0.5043478260869565
bb,HG,72.0,6.5,16.0,2.0,25.5,18.0,9.5,7.0,,,1.12,0.61,24.0,0.83,0.2623642644674909,34.58333333333334,56.0,64,24.61538461538462,1.5,5.0,0.4797687861271676
bb,HG,63.0,7.0,17.0,3.0,19.5,15.0,10.5,6.5,4.5,,1.93,0.6,39.0,1.45,1.205970806988609,37.17948717948718,56.0,64,24.28571428571428,2.294117647058823,5.0,0.5731225296442688
bb,HG,70.5,7.0,18.0,2.0,23.0,16.5,,,4.0,,2.44,0.75,48.0,1.98,1.09861228866811,41.25,56.0,64,,2.666666666666667,5.0,0.6206896551724138
bb,HG,67.0,8.0,,4.0,27.0,17.0,9.5,6.0,,,2.65,0.7,52.0,2.04,1.578978704949392,39.23076923076923,56.0,64,,,4.0,0.6089552238805971
bb,HG,50.0,7.5,17.0,4.0,,11.5,9.5,7.0,4.0,,1.57,0.69,25.0,1.09,1.144222799920162,43.6,56.0,64,22.66666666666667,1.470588235294118,5.0,0.4823008849557523
bb,HG,60.0,7.0,17.0,2.0,21.0,11.5,11.0,5.5,4.5,,1.4,0.52,43.0,1.03,0.4824261492442928,,56.0,64,24.28571428571428,2.529411764705882,5.0,0.5364583333333334
bb,HG,65.0,7.0,17.0,3.0,27.5,10.0,11.0,7.0,3.0,,1.82,0.63,41.0,1.39,0.8285518175661483,33.90243902439025,56.0,64,24.28571428571428,2.411764705882353,5.0,0.5673469387755101
bb,HG,62.5,7.5,,2.0,15.0,16.5,,7.5,4.5,,1.84,0.8,31.0,1.32,0.8458682675776092,42.58064516129032,56.0,64,,,5.0,0.5
bb,HG,58.5,6.5,16.0,3.0,20.5,11.5,9.5,6.5,3.5,,1.4,0.5,37.0,1.09,0.9516578757114463,29.45945945945946,56.0,64,24.61538461538462,2.3125,5.0,0.5736842105263159
bb,HG,56.0,6.0,15.0,2.0,23.5,10.5,9.5,4.5,2.5,,1.08,0.39,26.0,0.76,0.5187937934151676,29.23076923076923,56.0,64,25.0,1.733333333333333,5.0,0.5170068027210883
bb,HG,49.5,7.0,17.0,1.0,,16.0,9.0,5.0,,,1.74,0.54,32.0,1.4,0.3364722366212129,43.75,56.0,64,24.28571428571428,1.882352941176471,4.0,0.6140350877192982
bb,HG,65.0,5.0,,3.0,26.0,16.5,7.0,6.5,4.5,,0.61,0.39,11.0,0.42,-0.1165338162559516,38.18181818181818,56.0,64,,,5.0,0.42
bb,HG,,5.5,15.0,1.0,18.0,,,,,,0.94,,19.0,0.69,-0.3710636813908321,36.31578947368421,56.0,64,,1.266666666666667,1.0,
bb,HG,53.0,,,1.0,20.0,14.5,7.0,4.5,3.5,,0.35,0.24,8.0,0.22,,27.5,56.0,64,,,5.0,
bb,HG,60.0,6.5,16.0,1.0,22.0,12.0,,5.5,3.5,,1.81,0.59,41.0,1.51,0.412109650826833,36.82926829268293,56.0,64,24.61538461538462,2.5625,5.0,0.6291666666666667
bb,HG,62.5,5.0,,1.0,25.0,16.5,7.5,4.0,4.0,,0.74,0.37,21.0,0.63,-0.4620354595965587,30.0,56.0,64,,,6.0,0.5675675675675677
bb,HG,62.0,7.0,16.0,2.0,26.0,13.5,10.0,5.5,,,1.91,0.67,41.0,1.43,0.3646431135879092,34.8780487804878,56.0,64,22.85714285714286,2.5625,4.0,0.5542635658914729
bb,HG,57.0,5.5,14.0,1.0,27.5,13.5,7.0,4.0,,,0.93,0.38,22.0,0.63,-0.4620354595965587,28.63636363636364,56.0,64,25.45454545454545,1.571428571428571,4.0,0.4809160305343511
bb,GG,66.5,7.0,18.0,1.0,23.5,15.5,10.0,6.5,4.0,,1.94,0.73,35.0,1.58,0.4574248470388755,45.14285714285715,58.0,62,,1.944444444444444,5.0,0.5917602996254682
bb,GG,65.0,7.5,18.0,2.0,24.5,14.5,9.5,7.0,3.0,,2.01,0.56,40.0,1.68,1.000631880307906,42.0,58.0,62,24.0,2.222222222222222,5.0,0.6536964980544747
bb,GG,58.5,6.0,14.0,1.0,19.0,13.0,9.5,7.0,4.5,,1.26,0.34,25.0,0.98,-0.02020270731751947,39.2,58.0,62,23.33333333333333,1.785714285714286,5.0,0.6124999999999999
bb,GG,61.0,7.5,16.0,4.0,,14.0,11.0,5.5,3.0,,1.87,0.57,39.0,1.53,1.463255402256019,39.23076923076923,58.0,62,21.33333333333333,2.4375,5.0,0.6270491803278688
bb,GG,65.5,6.5,,3.0,28.0,18.0,8.0,6.0,,,1.03,0.59,24.0,0.6,0.1397619423751586,,58.0,62,,,4.0,
bb,GG,54.5,7.5,16.0,2.0,19.5,13.0,7.5,5.0,1.0,,1.56,0.47,34.0,1.18,0.712949807856125,34.70588235294117,58.0,62,21.33333333333333,2.125,5.0,0.5812807881773397
bb,GG,65.5,7.5,16.0,3.0,28.0,11.5,9.5,6.0,3.5,,1.17,0.52,23.0,0.86,1.217875709494927,37.39130434782609,58.0,62,21.33333333333333,1.4375,5.0,0.5088757396449705
bb,GG,65.0,8.0,18.0,2.0,20.0,12.5,,,4.0,,2.34,0.71,46.0,1.85,0.8754687373539001,40.21739130434783,58.0,62,22.5,2.555555555555555,5.0,0.6065573770491804
bb,GG,55.0,7.0,16.0,2.0,,12.5,11.0,7.0,5.0,1.0,1.79,0.5,35.0,1.48,0.8285518175661483,42.28571428571428,58.0,62,22.85714285714286,2.1875,6.0,0.6462882096069869
bb,GG,58.5,7.5,18.0,3.0,19.5,13.5,9.5,6.0,3.0,,1.85,0.53,34.0,1.46,1.184789984909162,42.94117647058823,58.0,62,24.0,1.888888888888889,5.0,0.6134453781512605
bb,GG,66.0,7.0,15.0,2.0,24.0,14.5,,6.5,2.0,,1.83,0.53,38.0,1.54,1.095273387402595,40.52631578947368,58.0,62,21.42857142857143,2.533333333333333,5.0,0.6525423728813559
bb,GG,44.5,6.5,16.0,1.0,16.0,8.5,8.0,4.5,1.0,,1.17,0.32,25.0,0.95,-0.05129329438755058,38.0,58.0,62,24.61538461538462,1.5625,5.0,0.6375838926174496
bb,GG,,6.5,17.0,1.0,14.0,,7.0,3.5,2.0,,1.06,0.3,24.0,0.77,-0.2613647641344075,32.08333333333334,58.0,62,,1.411764705882353,5.0,0.5661764705882353
bb,GG,,5.0,15.0,2.0,,8.5,8.5,7.0,4.0,,0.53,0.28,12.0,0.36,-0.2231435513142097,30.0,58.0,62,,0.8,5.0,0.4444444444444444
bb,GG,65.5,7.5,16.0,1.0,24.5,12.5,11.0,7.0,4.0,,1.75,0.64,36.0,1.32,0.2776317365982796,36.66666666666666,58.0,62,21.33333333333333,2.25,5.0,0.5523012552301255
bb,GG,65.0,8.0,17.0,1.0,22.0,13.5,11.0,7.0,4.0,,2.31,0.71,46.0,1.75,0.5596157879354227,38.04347826086956,58.0,62,21.25,2.705882352941177,5.0,0.5794701986754967
bb,GG,45.0,7.0,16.0,3.0,13.0,,8.5,5.5,4.0,,1.05,0.32,21.0,0.81,0.6830968447064438,38.57142857142857,58.0,62,22.85714285714286,1.3125,5.0,0.5912408759124087
bb,GG,68.5,6.5,15.0,1.0,29.5,16.0,7.0,7.0,3.0,,1.1,0.62,28.0,0.83,-0.1863295781914935,29.64285714285714,58.0,62,23.07692307692308,1.866666666666667,5.0,0.4825581395348836
bb,GG,59.0,5.5,,,23.5,13.5,6.0,6.0,4.0,,1.14,0.39,25.0,0.96,1.150572027598821,38.4,58.0,62,,,5.0,0.627450980392157
bb,GG,,6.5,15.0,,,9.0,7.5,5.0,2.0,,0.9,0.33,23.0,0.64,1.061256502124341,27.82608695652174,58.0,62,23.07692307692308,1.533333333333333,5.0,0.5203252032520326
bb,GG,61.5,7.5,17.0,2.0,22.0,11.0,,6.0,3.5,,2.04,0.59,41.0,1.69,0.8586616190375187,41.21951219512195,58.0,62,22.66666666666667,2.411764705882353,5.0,0.6425855513307985
bb,GG,70.0,7.5,15.0,,28.5,15.5,7.5,7.5,4.0,,1.52,0.58,31.0,1.26,1.623340817603092,40.64516129032258,58.0,62,20.0,2.066666666666667,5.0,0.6
bb,GG,58.0,7.0,16.0,1.0,18.0,12.0,11.0,6.5,4.5,,1.87,0.56,41.0,1.55,0.4382549309311553,37.80487804878049,58.0,62,22.85714285714286,2.5625,5.0,0.6378600823045267
bb,GG,59.0,7.0,15.0,2.0,19.5,11.5,11.0,6.0,4.0,,1.37,0.44,28.0,1.01,0.3074846997479606,36.07142857142857,58.0,62,21.42857142857143,1.866666666666667,5.0,0.5580110497237569
bb,GG,59.5,7.0,17.0,1.0,23.0,11.0,8.5,7.0,3.0,,1.39,0.4,31.0,1.19,0.173953307123438,38.38709677419355,58.0,62,24.28571428571428,1.823529411764706,5.0,0.6648044692737429
bb,GG,65.0,7.5,17.0,,21.5,14.0,,7.0,4.0,,1.59,0.62,29.0,1.21,1.040276711655146,41.72413793103448,58.0,62,22.66666666666667,1.705882352941176,5.0,0.5475113122171945
bb,GG,68.5,7.5,17.0,,26.5,11.5,7.5,,5.0,1.0,1.79,0.61,35.0,1.45,1.169381359556317,41.42857142857143,58.0,62,22.66666666666667,2.058823529411764,6.0,0.6041666666666666
bb,GG,58.5,7.5,16.0,1.0,16.5,14.5,9.0,7.5,4.0,,1.33,0.64,26.0,0.96,-0.04082199452025517,36.92307692307692,58.0,62,21.33333333333333,1.625,5.0,0.4873096446700507
bb,GG,69.5,9.0,17.0,,33.0,14.0,9.5,5.0,,,2.02,0.68,36.0,1.6,1.764730796840136,44.44444444444444,58.0,62,18.88888888888889,2.117647058823529,4.0,0.5925925925925926
bb,GG,64.0,6.5,15.0,1.0,29.5,13.0,6.5,6.5,2.5,,1.15,0.45,23.0,0.94,-0.06187540371808753,40.8695652173913,58.0,62,23.07692307692308,1.533333333333333,5.0,0.5875
bb,GG,63.0,6.5,16.0,1.0,20.5,12.5,10.5,8.0,5.0,,1.58,0.52,36.0,1.31,0.2700271372130602,36.38888888888889,58.0,62,24.61538461538462,2.25,5.0,0.6238095238095238
bb,GG,54.5,6.5,14.0,2.0,18.0,10.0,10.5,6.0,3.0,,0.96,0.37,21.0,0.75,0.2926696139628199,35.71428571428572,58.0,62,21.53846153846154,1.5,5.0,0.5639097744360902
bb,GG,45.5,5.5,,1.0,16.0,10.5,8.5,4.5,,,1.35,0.22,9.0,0.35,-1.049822124498678,38.88888888888889,58.0,62,,,5.0,
bb,GG,60.0,7.0,16.0,2.0,21.5,13.0,10.0,5.5,3.0,,1.4,0.42,28.0,1.16,0.7929925155296614,41.42857142857143,58.0,62,22.85714285714286,1.75,5.0,0.6373626373626374
bb,GG,56.0,6.0,17.0,2.0,19.5,14.0,9.0,6.0,2.0,,1.1,0.35,22.0,0.9,0.0,40.90909090909091,58.0,62,,1.294117647058824,5.0,0.6206896551724137
bb,GG,64.5,7.5,17.0,1.0,22.5,17.0,10.0,6.0,2.0,,2.15,0.74,37.0,1.7,0.5306282510621704,45.94594594594594,58.0,62,22.66666666666667,2.176470588235294,5.0,0.5882352941176471
aa,HG,57.0,6.5,16.0,2.0,18.0,17.0,7.0,6.0,2.5,,0.72,0.44,9.0,0.41,-0.415515443961666,45.55555555555556,56.0,58,24.61538461538462,,5.0,
aa,HG,43.0,6.0,,3.0,14.5,12.0,6.0,4.5,,,0.5,0.35,8.0,0.32,-0.4307829160924542,40.0,56.0,58,,,4.0,
aa,HG,65.0,6.5,15.0,3.0,22.5,15.0,9.5,8.0,3.0,,1.41,0.47,21.0,1.12,0.8628899551470398,,56.0,58,23.07692307692308,1.4,5.0,0.5957446808510639
aa,HG,69.5,7.0,15.0,2.0,26.0,15.5,10.0,8.0,3.5,,1.83,0.55,31.0,1.41,0.6523251860396901,45.48387096774194,56.0,58,21.42857142857143,2.066666666666667,5.0,0.592436974789916
aa,HG,46.0,6.0,16.0,3.0,,15.5,8.5,6.0,1.0,,0.62,0.48,11.0,0.37,,33.63636363636363,56.0,58,,,5.0,
aa,HG,47.0,7.0,14.0,3.0,20.0,11.5,,3.5,,,0.3,0.34,,0.05,-0.07257069283483537,50.0,56.0,58,20.0,,4.0,
aa,HG,67.0,8.0,17.0,2.0,25.0,15.0,8.0,7.0,2.5,,2.31,0.64,42.0,1.84,1.184789984909162,43.80952380952381,56.0,58,21.25,2.470588235294118,5.0,0.623728813559322
aa,HG,60.0,7.0,16.0,4.0,20.5,15.0,8.5,6.5,2.5,,1.1,0.47,17.0,0.79,0.0769610411361284,46.47058823529412,56.0,58,22.85714285714286,1.0625,5.0,0.5031847133757962
aa,HG,60.0,,,2.0,24.0,14.5,9.0,5.5,2.0,,0.22,0.44,,0.08,-0.1984509387238383,40.0,56.0,58,,,5.0,
aa,AG,67.0,8.0,16.0,,28.0,17.5,7.5,5.5,1.0,,2.32,0.69,38.0,1.94,1.348073148299693,51.05263157894737,56.0,58,20.0,2.375,5.0,0.6445182724252492
aa,HG,51.5,6.5,15.0,4.0,17.0,12.5,7.5,5.0,2.0,,1.22,0.35,23.0,0.95,0.8754687373538999,41.30434782608695,56.0,58,23.07692307692308,1.533333333333333,5.0,0.605095541401274
aa,HG,59.0,6.5,14.0,3.0,21.5,11.5,8.5,6.5,3.5,,0.77,0.47,11.0,0.51,-0.4004775665971252,46.36363636363637,56.0,58,21.53846153846154,0.7857142857142857,5.0,0.4112903225806452
aa,HG,57.0,7.0,14.0,4.0,27.0,13.0,6.0,3.5,,,1.5,0.57,23.0,1.22,1.337629189138609,,56.0,58,20.0,1.642857142857143,4.0,0.5893719806763286
aa,HG,55.0,6.5,14.0,2.0,28.0,,8.5,5.0,,,1.48,0.41,25.0,1.21,0.378436435720245,48.4,56.0,58,21.53846153846154,1.785714285714286,4.0,0.6402116402116402
aa,HG,68.5,6.5,14.0,2.0,26.5,16.5,8.5,7.0,3.5,,2.09,0.6,32.0,1.61,0.6259384308664954,50.3125,56.0,58,21.53846153846154,2.285714285714286,5.0,0.5985130111524164
aa,HG,41.5,6.0,15.0,3.0,,9.5,8.5,6.5,2.0,,0.38,0.39,,0.21,-0.7765287894989964,42.0,56.0,58,25.0,,5.0,
aa,HG,57.5,6.0,15.0,2.0,20.0,13.0,7.5,7.0,3.5,,1.15,0.29,21.0,0.9,0.2231435513142098,42.85714285714285,56.0,58,25.0,1.4,5.0,0.625
aa,HG,54.5,6.5,15.0,2.0,19.5,10.0,8.5,6.0,4.0,,1.4,0.44,20.0,1.13,0.3220834991691132,,56.0,58,23.07692307692308,1.333333333333333,5.0,0.6141304347826086
aa,HG,55.0,6.0,15.0,2.0,20.0,8.5,10.5,7.0,3.0,,1.2,0.34,23.0,0.99,0.1133286853070033,43.04347826086956,56.0,58,25.0,1.533333333333333,5.0,0.6428571428571428
aa,HG,48.5,7.0,15.0,1.0,17.0,13.5,6.5,4.5,,,0.5,0.45,7.0,0.29,,41.42857142857143,56.0,58,21.42857142857143,,4.0,
aa,AA,67.0,8.0,18.0,4.0,25.0,16.5,9.0,6.0,2.0,,2.53,0.7,38.0,2.07,1.223775431622116,,56.0,58,22.5,2.111111111111111,5.0,0.6408668730650156
aa,HG,55.0,7.5,17.0,,15.0,15.5,8.0,6.0,4.0,,1.5,0.64,21.0,1.14,0.9895411936137477,,56.0,58,22.66666666666667,1.235294117647059,5.0,0.5327102803738317
aa,HG,54.5,6.5,15.0,1.0,24.5,9.0,8.0,6.0,,,1.0,0.33,15.0,0.73,-0.3147107448397002,48.66666666666666,56.0,58,23.07692307692308,1.0,4.0,0.5488721804511277
aa,HG,59.0,7.0,16.0,1.0,20.0,14.5,9.5,5.0,3.0,,1.44,0.54,27.0,1.21,0.1906203596086497,44.81481481481482,56.0,58,22.85714285714286,1.6875,5.0,0.611111111111111
aa,HG,62.0,6.0,15.0,1.0,17.0,16.0,9.5,,5.0,,1.05,0.5,17.0,0.76,-0.2744368457017603,44.70588235294117,56.0,58,25.0,1.133333333333333,5.0,0.4903225806451613
aa,HG,65.0,7.0,15.0,4.0,24.5,16.5,8.0,6.0,3.0,,1.97,0.58,31.0,1.62,1.747459210331475,,56.0,58,21.42857142857143,2.066666666666667,5.0,0.6352941176470589
aa,HG,64.0,9.0,18.0,4.0,24.0,15.0,9.5,5.5,1.5,,2.6,0.8,42.0,2.07,1.388791241318478,49.28571428571428,56.0,58,20.0,2.333333333333333,5.0,0.6088235294117645
aa,HG,64.0,7.0,15.0,3.0,25.5,15.5,9.0,5.5,1.0,,2.02,0.59,36.0,1.68,1.166270937141924,46.66666666666666,56.0,58,21.42857142857143,2.4,5.0,0.6436781609195402
aa,HG,71.0,7.0,16.0,3.0,29.0,15.0,10.0,6.0,2.0,,1.78,0.58,32.0,1.47,0.9360933591703348,45.9375,56.0,58,22.85714285714286,2.0,5.0,0.6228813559322034
aa,HG,63.0,7.0,15.0,4.0,22.0,15.0,8.0,7.0,4.0,,1.67,0.56,25.0,1.24,0.9631743177730056,49.6,56.0,58,21.42857142857143,1.666666666666667,5.0,0.5560538116591929
aa,HG,49.5,6.5,,3.0,22.5,10.5,6.0,4.0,,,1.0,0.41,16.0,0.69,-0.09431067947124142,43.125,56.0,58,,,4.0,0.4893617021276596
aa,HG,67.0,8.5,17.0,3.0,28.0,16.5,9.0,5.0,,,2.09,0.6,34.0,1.61,0.8458682675776092,47.35294117647059,54.0,58,20.0,2.0,4.0,0.5985130111524164
aa,HG,61.5,9.5,17.0,2.0,20.0,14.5,8.5,5.5,1.5,,1.96,0.54,31.0,1.45,0.9162907318741551,46.7741935483871,54.0,58,17.89473684210526,1.823529411764706,5.0,0.58
aa,HG,65.0,7.5,14.0,3.0,23.5,14.0,9.0,7.0,4.5,,1.43,0.42,24.0,1.05,0.6830968447064438,43.75,54.0,58,18.66666666666667,1.714285714285714,5.0,0.5675675675675677
aa,HG,67.0,9.5,15.0,3.0,25.0,16.0,8.0,6.0,3.5,,,0.79,43.0,2.08,1.439835128047921,48.37209302325581,54.0,58,,2.866666666666667,5.0,
aa,HG,63.0,,16.0,4.0,28.0,13.0,6.5,3.5,,,,,,,1.470175845100593,47.09090909090909,54.0,58,,,4.0,
aa,HG,64.0,8.0,14.0,1.0,25.0,13.5,7.0,7.5,4.0,,1.89,0.54,32.0,1.46,0.378436435720245,45.625,54.0,58,17.5,2.285714285714286,5.0,0.6008230452674898
aa,HG,46.5,7.0,14.0,1.0,17.5,11.5,6.5,4.0,,,0.98,0.23,15.0,0.66,-0.4155154439616658,44.0,54.0,58,20.0,1.071428571428571,4.0,0.5454545454545455
aa,HG,45.0,8.0,15.0,1.0,,12.0,8.5,5.5,3.0,,1.0,0.31,14.0,0.69,-0.3710636813908321,49.28571428571428,54.0,58,18.75,0.9333333333333333,5.0,0.5267175572519084
aa,HG,50.0,8.0,14.0,1.0,,13.0,10.5,5.0,1.5,,0.92,0.47,16.0,0.65,-0.4307829160924542,40.625,54.0,58,17.5,1.142857142857143,5.0,0.4676258992805755
aa,HG,60.0,8.0,14.0,1.0,27.0,12.5,8.5,5.5,,,1.62,0.43,28.0,1.2,0.1823215567939546,42.85714285714285,54.0,58,17.5,2.0,4.0,0.5853658536585364
aa,AG,69.0,8.5,14.0,4.0,27.0,15.5,9.5,6.0,3.0,,2.21,0.68,34.0,1.73,1.625311261590391,50.88235294117647,54.0,58,,2.428571428571428,5.0,0.5986159169550173
aa,HG,60.0,8.0,14.0,1.0,27.5,11.5,8.0,5.0,,,1.77,0.38,30.0,1.41,0.3435897043900769,47.0,54.0,58,17.5,2.142857142857143,4.0,0.6558139534883721
aa,HG,57.0,8.5,16.0,1.0,23.0,13.5,8.5,5.0,,,1.37,0.35,24.0,1.09,0.08617769624105241,45.41666666666666,54.0,58,18.82352941176471,1.5,4.0,0.6337209302325582
